date,HUFL,HULL,MUFL,MULL,OT
2017-07-17 10:00,-3.7509999275,3.6840000153,-8.7419996262,2.0610001087,25.11400032
2017-07-17 11:00,-5.0900001526,4.0190000534,-10.482999802,2.1679999828,24.902999878
2017-07-17 12:00,-6.4299998283,4.3540000916,-11.762000084,1.9539999962,24.198999405
2017-07-17 13:00,-4.2199997902,5.0229997635,-9.8789997101,2.4159998894,24.059000015
2017-07-17 14:00,-3.4159998894,4.0859999657,-9.3459997177,1.9190000296,25.254999161
2017-07-17 15:00,-0.73699998856,3.3489999771,-6.2540001869,1.6349999905,27.295000076
2017-07-17 16:00,2.4779999256,1.875,-2.4519999027,0.35499998927,26.027999878
2017-07-17 17:00,5.8940000534,1.2730000019,1.0310000181,-0.10700000077,27.927999496
2017-07-17 18:00,9.8459997177,0.53600001335,4.7969999313,-1.1019999981,27.083999634
2017-07-17 19:00,13.194999695,0.73699998856,8.1020002365,-1.1019999981,25.395000458
2017-07-17 20:00,19.290000916,2.7460000515,11.477999687,-0.53299999237,25.044000626
2017-07-17 21:00,19.759000778,1.8079999685,11.727000237,-0.85299998522,24.340000153
2017-07-17 22:00,17.482000351,1.4739999771,10.553999901,-1.0310000181,24.198999405
2017-07-17 23:00,18.084999084,2.2769999504,12.366000175,0.49700000882,24.62100029
2017-07-18 0:00,17.75,3.3489999771,12.793000221,1.0659999847,24.62100029
2017-07-18 1:00,18.017999649,3.7509999275,13.076999664,1.5279999971,23.777000427
2017-07-18 2:00,15.940999985,2.3440001011,12.116999626,0.99500000477,24.340000153
2017-07-18 3:00,14.602000237,2.3440001011,10.588999748,0.1780000031,23.565999985
2017-07-18 4:00,11.654999733,0.87099999189,8.0310001373,-0.85299998522,24.551000595
2017-07-18 5:00,11.98900032,0.80400002003,8.3859996796,-0.4620000124,23.98800087
2017-07-18 6:00,10.31499958,1.1390000582,6.6100001335,-0.67500001192,23.707000732
2017-07-18 7:00,8.1719999313,1.8079999685,4.9039998055,0.2840000093,24.270000458
2017-07-18 8:00,3.013999939,2.4779999256,-0.9240000248,0.35499998927,24.12899971
2017-07-18 9:00,-2.8129999638,3.0810000896,-7.498000145,0.88800001144,22.51099968
2017-07-18 10:00,-5.2909998894,4.0859999657,-10.44699955,1.9900000095,22.440999985
2017-07-18 11:00,-5.6929998398,4.5549998283,-11.548999786,2.4869999886,22.580999374
2017-07-18 12:00,-6.8319997787,4.8229999542,-12.828000069,2.2030000687,23.426000595
2017-07-18 13:00,-5.5590000153,4.1529998779,-10.944999695,2.239000082,23.354999542
2017-07-18 14:00,-3.0810000896,2.8800001144,-8.1020002365,1.2079999447,23.003000259
2017-07-18 15:00,-0.67000001669,2.9470000267,-5.6500000954,1.0310000181,23.63699913
2017-07-18 16:00,0.67000001669,1.9420000315,-5.0460000038,0.42599999905,24.12899971
2017-07-18 17:00,7.501999855,1.0720000267,2.5940001011,-0.24899999797,24.902999878
2017-07-18 18:00,7.501999855,0.67000001669,2.9849998951,-0.74599999189,24.059000015
2017-07-18 19:00,11.854999542,0.60299998522,6.8579998016,-1.1369999647,23.98800087
2017-07-18 20:00,18.552999496,1.9420000315,11.121999741,-0.67500001192,21.947999954
2017-07-18 21:00,19.156000137,1.0720000267,11.477999687,-1.4919999838,21.736999512
2017-07-18 22:00,19.156000137,2.4779999256,12.649999619,0.39100000262,21.878000259
2017-07-18 23:00,18.218999863,2.4110000134,11.904000282,0.21299999952,21.808000565
2017-07-19 0:00,22.638999939,5.3579998016,14.746999741,1.7059999704,21.315000534
2017-07-19 1:00,18.888000488,3.8180000782,13.859000206,1.5279999971,21.525999069
2017-07-19 2:00,15.472000122,2.0759999752,11.727000237,0.24899999797,21.315000534
2017-07-19 3:00,15.404999733,2.6789999008,11.477999687,0.42599999905,21.034000397
2017-07-19 4:00,14.602000237,1.9420000315,10.979999542,0.24899999797,21.245000839
2017-07-19 5:00,14.468000412,1.6080000401,10.696000099,0.14200000465,21.034000397
2017-07-19 6:00,13.463000298,1.6080000401,9.1680002213,-0.24899999797,20.681999207
2017-07-19 7:00,9.7119998932,2.6789999008,6.1119999886,0.95899999142,21.173999786
2017-07-19 8:00,3.1480000019,3.0810000896,-0.39100000262,0.88800001144,22.370000839
2017-07-19 9:00,-1.2730000019,1.9420000315,-5.0100002289,0.2840000093,21.455999374
2017-07-19 10:00,0.73699998856,2.4779999256,-4.4060001373,0.42599999905,20.752000809
2017-07-19 11:00,-7.7699999809,4.8229999542,-13.751999855,3.0920000076,19.908000946
2017-07-19 12:00,-8.4390001297,5.1570000648,-13.609999657,2.6300001144,20.611999512
2017-07-19 13:00,-7.501999855,5.2909998894,-12.93500042,2.7720000744,20.329999924
2017-07-19 14:00,-5.6929998398,4.6220002174,-10.838000298,2.3450000286,22.299999237
2017-07-19 15:00,-2.7460000515,3.0810000896,-7.853000164,1.2079999447,23.426000595
2017-07-19 16:00,0.40200001001,2.2769999504,-3.2339999676,0.95899999142,23.98800087
2017-07-19 17:00,5.3579998016,1.9420000315,1.9190000296,0.35499998927,24.972999573
2017-07-19 18:00,10.31499958,1.3400000334,4.7620000839,-0.74599999189,23.63699913
2017-07-19 19:00,12.123000145,0.73699998856,7.1430001259,-0.81699997187,22.299999237
2017-07-19 20:00,17.75,1.9420000315,11.798000336,-0.1780000031,21.666999817
2017-07-19 21:00,19.625,2.0090000629,12.366000175,-1.0659999847,21.666999817
2017-07-19 22:00,19.021999359,3.0810000896,12.437000275,0.2840000093,21.525999069
2017-07-19 23:00,18.152000427,2.2769999504,13.076999664,0.35499998927,21.525999069
2017-07-20 0:00,17.816999435,2.2100000381,13.076999664,0.71100002527,21.173999786
2017-07-20 1:00,17.482000351,2.6789999008,13.255000114,0.56900000572,21.104000092
2017-07-20 2:00,19.826000214,4.5549998283,15.279999733,2.5230000019,21.385000229
2017-07-20 3:00,14.736000061,1.7410000563,11.619999886,0.49700000882,21.455999374
2017-07-20 4:00,16.275999069,2.6789999008,13.182999611,0.85299998522,21.173999786
2017-07-20 5:00,16.745000839,3.1480000019,13.930000305,0.71100002527,20.892999649
2017-07-20 6:00,15.069999695,2.5450000763,11.442000389,0.60399997234,20.400999069
2017-07-20 7:00,11.052000046,3.5499999523,7.1779999733,1.8120000362,22.089000702
2017-07-20 8:00,4.756000042,2.9470000267,0.95899999142,1.2079999447,23.63699913
2017-07-20 9:00,0,4.1529998779,-4.6909999847,1.4210000038,23.003000259
2017-07-20 10:00,-4.4879999161,4.4879999161,-9.4169998169,2.239000082,22.299999237
2017-07-20 11:00,-6.0279998779,4.6890001297,-11.93999958,2.4519999027,22.089000702
2017-07-20 12:00,-7.3010001183,4.8229999542,-12.116999626,2.8429999352,22.299999237
2017-07-20 13:00,-5.7600002289,5.0229997635,-11.583999634,3.9089999199,21.666999817
2017-07-20 14:00,-4.5549998283,4.9569997787,-9.7010002136,3.1270000935,21.455999374
2017-07-20 15:00,-1.1390000582,4.0190000534,-6.9289999008,1.8830000162,22.933000565
2017-07-20 16:00,-0.13400000334,2.2100000381,-4.9390001297,0.4620000124,22.440999985
2017-07-20 17:00,4.6890001297,1.4069999456,0.03599999845,0,23.49600029
2017-07-20 18:00,9.4440002441,0.73699998856,5.0819997787,-0.88800001144,21.878000259
2017-07-20 19:00,12.458000183,0.93800002337,7.853000164,-0.74599999189,21.525999069
2017-07-20 20:00,18.486000061,2.3440001011,11.512999535,-0.1780000031,21.245000839
2017-07-20 21:00,20.629999161,2.9470000267,13.503000259,0.14200000465,21.245000839
2017-07-20 22:00,20.093999863,3.2149999142,13.468000412,0.24899999797,20.190000534
2017-07-20 23:00,18.687000275,3.1480000019,12.793000221,0.39100000262,20.752000809
2017-07-21 0:00,19.759000778,3.7509999275,14.534000397,1.2790000439,20.048999786
2017-07-21 1:00,19.558000565,4.2199997902,14.711000443,1.5989999771,20.962999344
2017-07-21 2:00,20.027000427,4.6890001297,14.854000092,2.0969998837,20.752000809
2017-07-21 3:00,18.152000427,4.2199997902,13.788000107,1.7410000563,20.471000671
2017-07-21 4:00,16.409999847,3.617000103,12.472999573,1.3150000572,19.837999344
2017-07-21 5:00,15.338000298,2.2769999504,11.015999794,0.63999998569,19.837999344
2017-07-21 6:00,15.538999557,2.2769999504,10.482999802,0.31999999285,19.979000092
2017-07-21 7:00,11.588000298,2.9470000267,7.0710000992,1.1369999647,21.245000839
2017-07-21 8:00,5.2239999771,3.3489999771,0.9240000248,2.0610001087,22.86300087
2017-07-21 9:00,-1.2059999704,3.4159998894,-5.4369997978,1.1729999781,22.652000427
2017-07-21 10:00,-3.5499999523,3.6840000153,-8.4569997787,1.6699999571,21.385000229
2017-07-21 11:00,-5.1570000648,5.1570000648,-11.157999992,2.878000021,21.385000229
2017-07-21 12:00,-5.8270001411,5.4250001907,-11.512999535,3.4470000267,21.736999512
2017-07-21 13:00,-5.492000103,5.6259999275,-11.194000244,3.0920000076,22.440999985
2017-07-21 14:00,-3.3489999771,4.8229999542,-9.5590000153,2.5230000019,23.073999405
2017-07-21 15:00,-0.53600001335,4.2199997902,-6.1830000877,1.8120000362,24.409999847
2017-07-21 16:00,1.0720000267,3.013999939,-2.8429999352,0.95899999142,23.565999985
2017-07-21 17:00,6.7649998665,2.4110000134,1.4570000172,0.35499998927,23.847999573
2017-07-21 18:00,10.649999619,1.6080000401,5.7919998169,-0.35499998927,23.1439991
2017-07-21 19:00,13.06099987,1.4739999771,8.0310001373,-0.56900000572,23.1439991
2017-07-21 20:00,19.625,2.8129999638,11.869000435,-0.1780000031,21.808000565
2017-07-21 21:00,20.093999863,2.2769999504,12.260000229,-1.243999958,21.315000534
2017-07-21 22:00,20.027000427,3.013999939,13.397000313,0.53299999237,21.385000229
2017-07-21 23:00,19.959999084,3.617000103,13.468000412,0.4620000124,21.245000839
2017-07-22 0:00,20.763999939,5.0900001526,15.244999886,2.1319999695,21.455999374
2017-07-22 1:00,19.892999649,4.1529998779,14.427000046,1.4570000172,21.034000397
2017-07-22 2:00,19.423999786,3.3489999771,14.711000443,1.7769999504,21.385000229
2017-07-22 3:00,17.548999786,3.0810000896,13.717000008,1.0310000181,21.173999786
2017-07-22 4:00,17.75,3.8180000782,13.680999756,1.4210000038,21.315000534
2017-07-22 5:00,17.281000137,3.617000103,12.68599987,1.1019999981,20.400999069
2017-07-22 6:00,15.673000336,2.7460000515,10.661000252,0.56900000572,21.104000092
2017-07-22 7:00,13.597000122,4.6220002174,8.7419996262,1.7059999704,22.722000122
2017-07-22 8:00,5.2239999771,3.5499999523,1.0659999847,1.2790000439,24.340000153
2017-07-22 9:00,0.46900001168,3.8849999905,-4.3709998131,1.5989999771,23.354999542
2017-07-22 10:00,-1.7410000563,4.3540000916,-7.4619998932,2.0969998837,23.1439991
2017-07-22 11:00,-3.0810000896,5.0900001526,-9.1319999695,2.8429999352,23.847999573
2017-07-22 12:00,-3.9519999027,4.6890001297,-10.270000458,2.8429999352,23.917999268
2017-07-22 13:00,-1.6080000401,4.6890001297,-9.0609998703,2.4519999027,24.340000153
2017-07-22 14:00,0,5.3579998016,-6.3249998093,2.5940001011,25.6060009
2017-07-22 15:00,2.1429998875,4.6220002174,-4.8330001831,1.4570000172,26.590999603
2017-07-22 16:00,4.2870001793,3.1480000019,-1.8830000162,1.4570000172,26.520999908
2017-07-22 17:00,7.3010001183,2.7460000515,1.1369999647,0.56900000572,25.958000183
2017-07-22 18:00,10.918000221,1.6080000401,5.7919998169,-0.10700000077,24.691999435
2017-07-22 19:00,14.401000023,1.5410000086,8.7770004272,-0.49700000882,22.370000839
2017-07-22 20:00,19.826000214,3.7509999275,13.076999664,0.31999999285,21.385000229
2017-07-22 21:00,20.629999161,2.2769999504,12.756999969,-0.67500001192,20.962999344
2017-07-22 22:00,20.830999374,3.013999939,13.717000008,0.24899999797,21.736999512
2017-07-22 23:00,20.763999939,3.9519999027,13.859000206,0.74599999189,21.947999954
2017-07-23 0:00,20.093999863,3.9519999027,14.604999542,1.3150000572,21.878000259
2017-07-23 1:00,19.892999649,3.6840000153,14.427000046,1.3500000238,22.089000702
2017-07-23 2:00,18.888000488,4.2870001793,14.284999847,1.5989999771,22.089000702
2017-07-23 3:00,18.218999863,3.8849999905,13.218999863,1.4570000172,22.159000397
2017-07-23 4:00,17.146999359,3.6840000153,12.756999969,1.1369999647,21.878000259
2017-07-23 5:00,17.615999222,4.3540000916,12.970000267,1.4919999838,21.736999512
2017-07-23 6:00,16.677999496,3.617000103,11.37100029,1.0310000181,21.736999512
2017-07-23 7:00,12.256999969,3.5499999523,7.7820000648,1.4210000038,22.652000427
2017-07-23 8:00,7.501999855,4.5549998283,2.381000042,1.6349999905,24.4810009
2017-07-23 9:00,1.8079999685,4.0190000534,-3.5889999866,1.3500000238,24.76199913
2017-07-23 10:00,-0.67000001669,4.0190000534,-6.4320001602,2.1679999828,24.691999435
2017-07-23 11:00,-1.8079999685,5.8270001411,-8.9189996719,3.8020000458,24.551000595
2017-07-23 12:00,-1.4069999456,5.3579998016,-8.5279998779,2.9489998817,24.409999847
2017-07-23 13:00,-1.2059999704,4.9569997787,-8.8129997253,3.3050000668,24.409999847
2017-07-23 14:00,-0.26800000668,5.2909998894,-7.5329999924,2.381000042,25.816999435
2017-07-23 15:00,1.9420000315,4.2870001793,-4.8330001831,1.4919999838,25.746999741
2017-07-23 16:00,3.7509999275,3.2820000648,-2.3450000286,1.1369999647,26.23900032
2017-07-23 17:00,8.7069997787,2.6789999008,2.736000061,0.31999999285,26.23900032
2017-07-23 18:00,11.454000473,1.8079999685,5.6500000954,-0.21299999952,24.62100029
2017-07-23 19:00,14.468000412,1.9420000315,10.055999756,-0.35499998927,22.299999237
2017-07-23 20:00,21.166000366,3.8180000782,12.93500042,0.24899999797,22.089000702
2017-07-23 21:00,15.069999695,0.60299998522,15.173000336,0.71100002527,21.878000259
2017-07-23 22:00,15.00399971,1.8079999685,14.534000397,0.42599999905,22.0189991
2017-07-23 23:00,15.538999557,1.8079999685,15.279999733,1.4570000172,21.808000565
2017-07-24 0:00,16.87899971,3.013999939,16.773000717,2.7009999752,21.455999374
2017-07-24 1:00,14.602000237,2.7460000515,14.81799984,2.0610001087,21.385000229
2017-07-24 2:00,14.668999672,2.4779999256,14.498000145,1.4210000038,21.245000839
2017-07-24 3:00,12.659000397,1.6740000248,12.543999672,1.0659999847,21.173999786
2017-07-24 4:00,13.93200016,2.2769999504,13.43200016,2.1319999695,20.681999207
2017-07-24 5:00,11.454000473,1.6080000401,11.512999535,0.95899999142,20.400999069
2017-07-24 6:00,10.717000008,1.2059999704,10.732000351,0.56900000572,20.118999481
2017-07-24 7:00,8.3059997559,2.0090000629,8.2089996338,1.4570000172,20.962999344
2017-07-24 8:00,2.9470000267,1.9420000315,2.381000042,1.5989999771,22.299999237
2017-07-24 9:00,-4.4879999161,1.2059999704,-4.5840001106,1.1369999647,21.736999512
2017-07-24 10:00,-6.0279998779,2.1429998875,-6.1830000877,2.3099999428,21.947999954
2017-07-24 11:00,-8.6400003433,4.2870001793,-8.9189996719,3.3399999142,21.947999954
2017-07-24 12:00,-8.8409996033,3.617000103,-9.204000473,3.3759999275,22.580999374
2017-07-24 13:00,-7.501999855,3.7509999275,-7.6040000916,3.3759999275,22.722000122
2017-07-24 14:00,-5.3579998016,3.8180000782,-5.507999897,3.2339999676,23.98800087
2017-07-24 15:00,-3.013999939,2.8800001144,-2.878000021,1.8480000496,24.270000458
2017-07-24 16:00,-0.60299998522,1.875,-0.71100002527,1.6699999571,25.044000626
2017-07-24 17:00,2.6789999008,0.87099999189,5.1529998779,0.88800001144,25.6060009
2017-07-24 18:00,7.3010001183,0.46900001168,7.3200001717,0.49700000882,24.12899971
2017-07-24 19:00,9.5109996796,0.067000001669,9.5590000153,-0.1780000031,22.86300087
2017-07-24 20:00,13.730999947,1.0049999952,13.822999954,0.60399997234,22.229999542
2017-07-24 21:00,13.864999771,1.1390000582,13.894000053,0.21299999952,21.736999512
2017-07-24 22:00,13.06099987,1.2059999704,13.218999863,0.35499998927,21.455999374
2017-07-24 23:00,11.854999542,1.0049999952,11.904000282,0.24899999797,21.455999374
2017-07-25 0:00,11.921999931,0.46900001168,11.762000084,0.21299999952,21.034000397
2017-07-25 1:00,12.725999832,1.6080000401,12.649999619,0.88800001144,20.611999512
2017-07-25 2:00,11.319999695,1.8079999685,11.548999786,0.78200000525,20.752000809
2017-07-25 3:00,11.18599987,0.20100000501,11.477999687,0.71100002527,20.471000671
2017-07-25 4:00,9.6450004578,-0.067000001669,9.6300001144,-0.49700000882,20.260000229
2017-07-25 5:00,11.18599987,1.3400000334,11.336000443,0.74599999189,19.837999344
2017-07-25 6:00,8.4390001297,1.0720000267,8.3509998322,-0.14200000465,19.344999313
2017-07-25 7:00,6.3629999161,1.2059999704,6.361000061,0.88800001144,20.260000229
2017-07-25 8:00,0.73699998856,1.6740000248,1.2079999447,1.7410000563,21.947999954
2017-07-25 9:00,-3.4830000401,2.0090000629,-3.2690000534,1.7410000563,22.159000397
2017-07-25 10:00,-5.4250001907,2.0090000629,-5.2239999771,2.0969998837,22.299999237
2017-07-25 11:00,-6.8990001678,3.3489999771,-7.2490000725,3.0559999943,22.580999374
2017-07-25 12:00,-8.1049995422,3.2149999142,-7.7820000648,3.1270000935,22.791999817
2017-07-25 13:00,-6.8990001678,3.4159998894,-7.6040000916,3.0199999809,23.63699913
2017-07-25 14:00,-5.9609999657,2.4779999256,-5.8990001678,2.6300001144,24.409999847
2017-07-25 15:00,-4.0859999657,2.2769999504,-4.1579999924,1.3860000372,25.395000458
2017-07-25 16:00,-1.4069999456,1.2730000019,-1.4919999838,1.1369999647,25.816999435
2017-07-25 17:00,3.0810000896,0.33500000834,3.1630001068,0.35499998927,25.958000183
2017-07-25 18:00,6.6979999542,-0.067000001669,6.751999855,-0.39100000262,23.63699913
2017-07-25 19:00,9.5109996796,0,9.7720003128,-0.42599999905,22.370000839
2017-07-25 20:00,13.395999908,0.67000001669,13.468000412,0.1780000031,21.878000259
2017-07-25 21:00,15.204000473,1.2730000019,15.173000336,0.85299998522,21.245000839
2017-07-25 22:00,14.401000023,1.8079999685,14.392000198,0.35499998927,20.962999344
2017-07-25 23:00,14.668999672,1.7410000563,14.213999748,0.85299998522,21.455999374
2017-07-26 0:00,15.940999985,2.6119999886,15.56400013,1.7410000563,21.245000839
2017-07-26 1:00,15.673000336,2.7460000515,15.741999626,2.736000061,21.245000839
2017-07-26 2:00,15.00399971,2.6789999008,15.244999886,2.5230000019,21.104000092
2017-07-26 3:00,14.668999672,2.1429998875,13.822999954,1.4570000172,20.471000671
2017-07-26 4:00,12.725999832,1.4739999771,12.543999672,0.49700000882,20.329999924
2017-07-26 5:00,10.649999619,1.0720000267,10.732000351,0.10700000077,19.627000809
2017-07-26 6:00,10.649999619,1.1390000582,10.020999908,0.60399997234,19.134000778
2017-07-26 7:00,7.5689997673,1.1390000582,6.8229999542,0.88800001144,19.204999924
2017-07-26 8:00,3.4159998894,1.1390000582,3.6960000992,1.1369999647,19.344999313
2017-07-26 9:00,-2.1429998875,1.0720000267,-2.4869999886,1.5640000105,20.118999481
2017-07-26 10:00,-4.4210000038,2.9470000267,-4.7259998322,2.4869999886,20.190000534
2017-07-26 11:00,-6.2290000916,3.013999939,-6.1830000877,2.5590000153,20.822999954
2017-07-26 12:00,-6.2960000038,2.8800001144,-6.361000061,2.878000021,21.385000229
2017-07-26 13:00,-5.1570000648,3.6840000153,-5.5789999962,3.3399999142,22.089000702
2017-07-26 14:00,-4.3540000916,3.5499999523,-5.0100002289,2.736000061,23.63699913
2017-07-26 15:00,-2.8129999638,1.875,-3.3399999142,1.3150000572,24.62100029
2017-07-26 16:00,0.93800002337,1.1390000582,0.85299998522,1.0310000181,25.746999741
2017-07-26 17:00,3.2149999142,0.46900001168,3.3050000668,0.39100000262,24.270000458
2017-07-26 18:00,8.1719999313,-0.067000001669,8.1379995346,-0.4620000124,23.284999847
2017-07-26 19:00,9.9130001068,-0.067000001669,10.020999908,-0.14200000465,21.878000259
2017-07-26 20:00,13.329000473,0.60299998522,13.43200016,0.10700000077,21.525999069
2017-07-26 21:00,15.204000473,0.80400002003,15.279999733,0.1780000031,21.034000397
2017-07-26 22:00,14.937000275,1.8079999685,14.960000038,0.67500001192,20.752000809
2017-07-26 23:00,14.468000412,1.6740000248,15.031000137,0.88800001144,21.034000397
2017-07-27 0:00,15.80700016,3.0810000896,16.097000122,2.4519999027,20.822999954
2017-07-27 1:00,15.270999908,2.2769999504,15.067000389,1.8120000362,20.471000671
2017-07-27 2:00,13.529999733,2.0759999752,13.859000206,1.1019999981,20.611999512
2017-07-27 3:00,14.80300045,2.8129999638,15.387000084,2.3099999428,20.471000671
2017-07-27 4:00,15.069999695,2.0759999752,14.640000343,1.9539999962,20.190000534
2017-07-27 5:00,13.06099987,2.0759999752,13.538999557,1.6349999905,20.118999481
2017-07-27 6:00,10.717000008,1.6740000248,9.9849996567,0.60399997234,19.627000809
2017-07-27 7:00,8.3719997406,2.7460000515,7.7820000648,1.7769999504,20.400999069
2017-07-27 8:00,2.9470000267,2.5450000763,3.0559999943,2.239000082,21.034000397
2017-07-27 9:00,-2.4779999256,1.8079999685,-2.6300001144,1.2079999447,21.666999817
2017-07-27 10:00,-5.0229997635,2.8129999638,-5.0819997787,2.0610001087,21.808000565
2017-07-27 11:00,-6.8990001678,3.617000103,-6.9650001526,2.9849998951,22.51099968
2017-07-27 12:00,-6.1620001793,3.9519999027,-6.2189998627,3.5529999733,23.354999542
2017-07-27 13:00,-5.5590000153,3.9519999027,-6.2189998627,3.4110000134,23.63699913
2017-07-27 14:00,-5.492000103,2.5450000763,-5.4369997978,2.736000061,24.409999847
2017-07-27 15:00,-3.8180000782,1.875,-3.9089999199,1.8480000496,24.4810009
2017-07-27 16:00,-1.3400000334,0.80400002003,-1.4570000172,0.67500001192,25.254999161
2017-07-27 17:00,3.2149999142,0.33500000834,3.1979999542,0.1780000031,24.902999878
2017-07-27 18:00,8.6400003433,0,8.7060003281,-0.2840000093,23.847999573
2017-07-27 19:00,10.31499958,0.20100000501,10.376000404,-0.03599999845,22.933000565
2017-07-27 20:00,13.864999771,0.87099999189,13.965000153,0.49700000882,22.440999985
2017-07-27 21:00,13.597000122,1.0049999952,13.717000008,0.1780000031,22.159000397
2017-07-27 22:00,13.463000298,1.0720000267,13.503000259,0.53299999237,21.878000259
2017-07-27 23:00,13.864999771,0.13400000334,13.751999855,0.2840000093,21.525999069
2017-07-28 0:00,13.329000473,1.4739999771,13.930000305,1.1729999781,20.962999344
2017-07-28 1:00,13.128000259,1.8079999685,13.468000412,1.0659999847,21.173999786
2017-07-28 2:00,13.262000084,1.4739999771,12.331000328,0.35499998927,20.611999512
2017-07-28 3:00,12.324000359,1.6080000401,12.045999527,0.81699997187,20.329999924
2017-07-28 4:00,10.784000397,0.67000001669,10.732000351,0.071000002325,20.118999481
2017-07-28 5:00,10.31499958,0.60299998522,9.4169998169,-0.24899999797,19.627000809
2017-07-28 6:00,9.2430000305,0.73699998856,8.670999527,-0.31999999285,19.274999619
2017-07-28 7:00,5.6929998398,0.80400002003,5.7210001945,0.24899999797,19.627000809
2017-07-28 8:00,0.60299998522,0.73699998856,0.21299999952,0.67500001192,20.611999512
2017-07-28 9:00,-4.0859999657,1.6740000248,-4.1579999924,1.6349999905,20.822999954
2017-07-28 10:00,-6.1620001793,2.8800001144,-6.2540001869,2.2030000687,21.245000839
2017-07-28 11:00,-7.7699999809,4.2870001793,-8.1379995346,4.0510001183,21.597000122
2017-07-28 12:00,-7.8369998932,3.3489999771,-8.7419996262,3.0920000076,21.736999512
2017-07-28 13:00,-7.1669998169,3.3489999771,-7.3559999466,3.4820001125,22.229999542
2017-07-28 14:00,-5.7600002289,3.7509999275,-5.6500000954,2.7009999752,23.1439991
2017-07-28 15:00,-2.8800001144,2.0090000629,-3.4470000267,1.9539999962,24.059000015
2017-07-28 16:00,-0.73699998856,1.3400000334,-0.88800001144,1.3150000572,24.902999878
2017-07-28 17:00,3.4159998894,0.40200001001,3.4470000267,0.24899999797,24.340000153
2017-07-28 18:00,7.3680000305,0,7.4270000458,-0.24899999797,23.63699913
2017-07-28 19:00,10.381999969,0.13400000334,10.376000404,-0.1780000031,22.440999985
2017-07-28 20:00,13.663999557,0.67000001669,14.355999947,0.63999998569,22.0189991
2017-07-28 21:00,13.597000122,1.4739999771,13.751999855,0.39100000262,21.666999817
2017-07-28 22:00,13.597000122,1.8079999685,13.788000107,1.5640000105,21.385000229
2017-07-28 23:00,12.390999794,0.33500000834,12.543999672,-0.10700000077,21.245000839
2017-07-29 0:00,13.194999695,1.0049999952,13.289999962,0.67500001192,20.681999207
2017-07-29 1:00,14.199999809,2.1429998875,14.213999748,1.2790000439,20.190000534
2017-07-29 2:00,11.720999718,1.2059999704,11.654999733,0.24899999797,19.979000092
2017-07-29 3:00,11.854999542,0.73699998856,11.477999687,0.35499998927,19.486000061
2017-07-29 4:00,11.319999695,0.73699998856,11.37100029,0.21299999952,19.555999756
2017-07-29 5:00,10.11400032,0.60299998522,10.411999702,0.03599999845,19.274999619
2017-07-29 6:00,7.5689997673,0.46900001168,7.888999939,-0.2840000093,18.783000946
2017-07-29 7:00,5.6259999275,0.80400002003,5.3660001755,0.4620000124,19.134000778
2017-07-29 8:00,-0.067000001669,0.93800002337,0.03599999845,0.63999998569,19.486000061
2017-07-29 9:00,-4.2870001793,2.0759999752,-4.4419999123,1.6349999905,19.908000946
2017-07-29 10:00,-7.0329999924,3.2820000648,-7.5689997673,2.7009999752,19.979000092
2017-07-29 11:00,-10.11400032,4.0190000534,-10.055999756,3.3399999142,20.541000366
2017-07-29 12:00,-7.3010001183,2.7460000515,-7.7470002174,2.6649999619,20.681999207
2017-07-29 13:00,-8.5729999542,3.1480000019,-8.5640001297,3.5889999866,20.962999344
2017-07-29 14:00,-6.631000042,3.4159998894,-6.5380001068,2.1679999828,22.229999542
2017-07-29 15:00,-4.1529998779,1.3400000334,-4.5840001106,1.4210000038,22.86300087
2017-07-29 16:00,-1.9420000315,1.2730000019,-1.0310000181,0.95899999142,23.426000595
2017-07-29 17:00,2.1429998875,0.20100000501,2.2030000687,0.10700000077,23.003000259
2017-07-29 18:00,11.921999931,1.4069999456,6.7160000801,-0.49700000882,22.089000702
2017-07-29 19:00,14.534999847,1.4739999771,8.8839998245,-0.63999998569,21.173999786
2017-07-29 20:00,20.965000153,3.0810000896,12.86400032,0.071000002325,20.611999512
2017-07-29 21:00,22.437999725,3.2820000648,14.81799984,0.21299999952,20.190000534
2017-07-29 22:00,21.099000931,3.8180000782,14.321000099,0.81699997187,19.908000946
2017-07-29 23:00,20.228000641,2.6789999008,13.43200016,0.42599999905,19.767999649
2017-07-30 0:00,20.697000504,3.6840000153,14.321000099,0.81699997187,19.416000366
2017-07-30 1:00,20.697000504,5.0229997635,14.925000191,1.8830000162,19.204999924
2017-07-30 2:00,19.357000351,4.6890001297,14.107000351,0.63999998569,19.204999924
2017-07-30 3:00,18.552999496,3.9519999027,13.574000359,1.1369999647,18.783000946
2017-07-30 4:00,16.87899971,3.2820000648,12.081999779,0.63999998569,18.642000198
2017-07-30 5:00,16.945999146,2.9470000267,12.366000175,0.88800001144,18.290000916
2017-07-30 6:00,15.00399971,3.2149999142,9.9849996567,0.39100000262,18.079000473
2017-07-30 7:00,12.793000221,2.6119999886,7.3559999466,0.071000002325,18.572000504
2017-07-30 8:00,5.0229997635,3.1480000019,0,1.3150000572,19.344999313
2017-07-30 9:00,-0.53600001335,2.8129999638,-6.1119999886,0.67500001192,19.627000809
2017-07-30 10:00,0.67000001669,3.4159998894,-4.4060001373,1.4570000172,19.204999924
2017-07-30 11:00,-1.2059999704,3.8180000782,-6.7160000801,1.7769999504,19.274999619
